image_id,labels_message
cko1d9ldd00d53h6fk9jj9xjx,"{""background"": {""top"": 0, ""left"": 0, ""height"": 525, ""width"": 354}, ""headline"": {""top"": 115, ""left"": 46, ""height"": 93, ""width"": 196}, ""chart-title"": {""top"": 222, ""left"": 46, ""height"": 22, ""width"": 194}, ""chart-number"": {""top"": 251, ""left"": 45, ""height"": 76, ""width"": 197}, ""text_1"": {""top"": 348, ""left"": 44, ""height"": 43, ""width"": 198}, ""text_2"": {""top"": 116, ""left"": 267, ""height"": 211, ""width"": 34}, ""subtitle"": {""top"": 82, ""left"": 49, ""height"": 25, ""width"": 192}}"
cko1db5gd00do3h6fgp3qqdis,"{""background"": {""top"": 0, ""left"": 0, ""height"": 525, ""width"": 354}, ""headline"": {""top"": 134, ""left"": 55, ""height"": 86, ""width"": 173}, ""subtitle"": {""top"": 100, ""left"": 52, ""height"": 23, ""width"": 175}, ""chart-title"": {""top"": 229, ""left"": 169, ""height"": 34, ""width"": 148}, ""chart-number"": {""top"": 276, ""left"": 168, ""height"": 60, ""width"": 152}, ""text_1"": {""top"": 356, ""left"": 57, ""height"": 30, ""width"": 171}, ""text_2"": {""top"": 395, ""left"": 57, ""height"": 34, ""width"": 109}}"
cko1dckdq00ed3h6fkcdpuh0e,"{""background"": {""top"": 0, ""left"": 0, ""height"": 525, ""width"": 354}, ""subtitle"": {""top"": 40, ""left"": 124, ""height"": 31, ""width"": 109}, ""headline"": {""top"": 95, ""left"": 55, ""height"": 113, ""width"": 251}, ""chart-title_1"": {""top"": 252, ""left"": 205, ""height"": 28, ""width"": 99}, ""chart-title_2"": {""top"": 254, ""left"": 57, ""height"": 27, ""width"": 101}, ""chart-number_1"": {""top"": 300, ""left"": 57, ""height"": 59, ""width"": 102}, ""chart-number_2"": {""top"": 300, ""left"": 204, ""height"": 59, ""width"": 101}, ""text_1"": {""top"": 397, ""left"": 55, ""height"": 28, ""width"": 248}, ""text_2"": {""top"": 435, ""left"": 117, ""height"": 24, ""width"": 109}}"
cko1ddh1000ew3h6fvqcm1r33,"{""background"": {""top"": 0, ""left"": 0, ""height"": 525, ""width"": 354}, ""headline"": {""top"": 128, ""left"": 47, ""height"": 255, ""width"": 89}, ""subtitle"": {""top"": 87, ""left"": 48, ""height"": 30, ""width"": 89}, ""chart-title"": {""top"": 128, ""left"": 154, ""height"": 25, ""width"": 122}, ""chart-number"": {""top"": 162, ""left"": 155, ""height"": 59, ""width"": 121}, ""text_1"": {""top"": 337, ""left"": 155, ""height"": 43, ""width"": 127}, ""text_2"": {""top"": 296, ""left"": 156, ""height"": 22, ""width"": 126}}"
cko1dea8r00ff3h6f1kv0edqi,"{""background"": {""top"": 0, ""left"": 0, ""height"": 875, ""width"": 591}, ""headline"": {""top"": 131, ""left"": 234, ""height"": 152, ""width"": 298}, ""subtitle"": {""top"": 305, ""left"": 235, ""height"": 31, ""width"": 299}, ""chart-title"": {""top"": 373, ""left"": 232, ""height"": 39, ""width"": 304}, ""chart-number"": {""top"": 431, ""left"": 235, ""height"": 79, ""width"": 299}, ""text_1"": {""top"": 575, ""left"": 40, ""height"": 74, ""width"": 189}, ""text_2"": {""top"": 678, ""left"": 41, ""height"": 74, ""width"": 188}}"
cko1dff9f00g03h6f1n5a8x67,"{""background"": {""top"": 0, ""left"": 0, ""height"": 875, ""width"": 591}, ""text_1"": {""top"": 114, ""left"": 485, ""height"": 390, ""width"": 52}, ""text_2"": {""top"": 115, ""left"": 46, ""height"": 390, ""width"": 49}, ""headline"": {""top"": 117, ""left"": 125, ""height"": 134, ""width"": 333}, ""subtitle"": {""top"": 278, ""left"": 120, ""height"": 52, ""width"": 338}, ""chart-title"": {""top"": 351, ""left"": 123, ""height"": 47, ""width"": 337}, ""chart-number"": {""top"": 420, ""left"": 122, ""height"": 82, ""width"": 338}}"
cko1dgbtg00gj3h6fgp3kvt6o,"{""background"": {""top"": 0, ""left"": 0, ""height"": 875, ""width"": 591}, ""headline"": {""top"": 188, ""left"": 142, ""height"": 126, ""width"": 327}, ""subtitle"": {""top"": 128, ""left"": 139, ""height"": 39, ""width"": 330}, ""chart-title"": {""top"": 352, ""left"": 145, ""height"": 32, ""width"": 321}, ""chart-number"": {""top"": 404, ""left"": 145, ""height"": 152, ""width"": 323}, ""text_1"": {""top"": 648, ""left"": 48, ""height"": 158, ""width"": 181}, ""text_2"": {""top"": 93, ""left"": 139, ""height"": 25, ""width"": 333}}"
ckj30js9e7aj20sjhfx099r7m,"{""headline"": {""top"": 400, ""left"": 259, ""height"": 433, ""width"": 805}, ""subtitle"": {""top"": 869, ""left"": 328, ""height"": 170, ""width"": 610}, ""chart-title"": {""top"": 1181, ""left"": 380, ""height"": 247, ""width"": 445}, ""chart-number"": {""top"": 1452, ""left"": 376, ""height"": 153, ""width"": 482}, ""artdeco"": {""top"": 1707, ""left"": 425, ""height"": 303, ""width"": 340}, ""text"": {""top"": 2002, ""left"": 324, ""height"": 109, ""width"": 566}, ""background"": {""top"": 8, ""left"": 0, ""height"": 2200, ""width"": 1226}}"
ckj30js9f7amm0sjh9uz0hq2r,"{""background"": {""top"": 0, ""left"": 16, ""height"": 2208, ""width"": 1226}, ""headline"": {""top"": 190, ""left"": 89, ""height"": 1161, ""width"": 376}, ""subtitle"": {""top"": 247, ""left"": 518, ""height"": 837, ""width"": 154}, ""artdeco"": {""top"": 1953, ""left"": 53, ""height"": 206, ""width"": 194}, ""text"": {""top"": 1953, ""left"": 267, ""height"": 190, ""width"": 603}}"
ckj30js9g7aq60sjh69wae4kn,"{""headline"": {""top"": 12, ""left"": 397, ""height"": 1161, ""width"": 509}, ""chart-title"": {""top"": 1237, ""left"": 101, ""height"": 73, ""width"": 1060}, ""chart-number"": {""top"": 1351, ""left"": 85, ""height"": 833, ""width"": 1104}, ""background"": {""top"": 4, ""left"": 12, ""height"": 2192, ""width"": 1214}}"
ckj30js9h7atq0sjh0kalaico,"{""headline"": {""top"": 81, ""left"": 109, ""height"": 1011, ""width"": 130}, ""subtitle"": {""top"": 481, ""left"": 255, ""height"": 611, ""width"": 81}, ""chart-number"": {""top"": 1440, ""left"": 126, ""height"": 226, ""width"": 299}, ""chart-title"": {""top"": 1201, ""left"": 122, ""height"": 166, ""width"": 364}, ""text"": {""top"": 129, ""left"": 599, ""height"": 219, ""width"": 574}, ""artdeco"": {""top"": 1771, ""left"": 109, ""height"": 332, ""width"": 243}, ""background"": {""top"": 12, ""left"": 8, ""height"": 2180, ""width"": 1214}}"
ckj30js9i7axa0sjh1sap0g67,"{""headline"": {""top"": 99, ""left"": 164, ""height"": 366, ""width"": 439}, ""subtitle"": {""top"": 473, ""left"": 164, ""height"": 54, ""width"": 461}, ""chart-title"": {""top"": 1487, ""left"": 285, ""height"": 84, ""width"": 230}, ""chart-number"": {""top"": 1582, ""left"": 87, ""height"": 345, ""width"": 634}, ""background"": {""top"": 11, ""left"": 10, ""height"": 1985, ""width"": 780}}"
ckj30js9k7b0u0sjhhvqq80gi,"{""headline"": {""top"": 182, ""left"": 93, ""height"": 190, ""width"": 1044}, ""subtitle"": {""top"": 384, ""left"": 239, ""height"": 113, ""width"": 784}, ""chart-number"": {""top"": 603, ""left"": 150, ""height"": 1100, ""width"": 898}, ""artdeco"": {""top"": 1755, ""left"": 789, ""height"": 247, ""width"": 238}, ""text"": {""top"": 1747, ""left"": 150, ""height"": 251, ""width"": 441}, ""background"": {""top"": 0, ""left"": 12, ""height"": 2208, ""width"": 1222}}"
ckj30js9l7b4e0sjh4jzzd9gp,"{""headline"": {""top"": 89, ""left"": 101, ""height"": 942, ""width"": 437}, ""artdeco"": {""top"": 1747, ""left"": 910, ""height"": 263, ""width"": 239}, ""text"": {""top"": 1666, ""left"": 109, ""height"": 348, ""width"": 591}, ""background"": {""top"": 8, ""left"": 0, ""height"": 2196, ""width"": 1234}}"
ckj30js9m7b7y0sjh8wuia9xv,"{""headline"": {""top"": 57, ""left"": 49, ""height"": 752, ""width"": 1181}, ""subtitle"": {""top"": 1399, ""left"": 77, ""height"": 215, ""width"": 963}, ""chart-number"": {""top"": 1840, ""left"": 69, ""height"": 259, ""width"": 1108}, ""chart-title"": {""top"": 1654, ""left"": 65, ""height"": 170, ""width"": 1104}, ""text"": {""top"": 878, ""left"": 874, ""height"": 303, ""width"": 250}, ""background"": {""top"": 8, ""left"": 8, ""height"": 2196, ""width"": 1230}}"
ckj30js9n7bbi0sjh6rs7d56d,"{""headline"": {""top"": 324, ""left"": 174, ""height"": 295, ""width"": 894}, ""subtitle"": {""top"": 675, ""left"": 227, ""height"": 126, ""width"": 792}, ""text"": {""top"": 1286, ""left"": 263, ""height"": 263, ""width"": 696}, ""artdeco"": {""top"": 829, ""left"": 332, ""height"": 396, ""width"": 558}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1238}}"
ckj30js9o7bf20sjh247t9s3h,"{""headline"": {""top"": 0, ""left"": 32, ""height"": 289, ""width"": 443}, ""artdeco"": {""top"": 1821, ""left"": 274, ""height"": 142, ""width"": 208}, ""text"": {""top"": 1747, ""left"": 193, ""height"": 77, ""width"": 396}, ""background"": {""top"": 4, ""left"": 17, ""height"": 1992, ""width"": 769}}"
ckj30js9a7a8q0sjh0d8z7ge5,"{""headline"": {""top"": 392, ""left"": 247, ""height"": 295, ""width"": 740}, ""artdeco"": {""top"": 704, ""left"": 413, ""height"": 372, ""width"": 400}, ""chart-number"": {""top"": 1205, ""left"": 211, ""height"": 360, ""width"": 841}, ""text"": {""top"": 1674, ""left"": 643, ""height"": 219, ""width"": 425}, ""background"": {""top"": 16, ""left"": 16, ""height"": 2176, ""width"": 1214}}"
ckj30js9b7aca0sjh74wp26vl,"{""headline"": {""top"": 137, ""left"": 267, ""height"": 368, ""width"": 684}, ""text"": {""top"": 1864, ""left"": 93, ""height"": 287, ""width"": 1060}, ""chart-number"": {""top"": 1278, ""left"": 817, ""height"": 526, ""width"": 348}, ""chart-title"": {""top"": 1201, ""left"": 898, ""height"": 93, ""width"": 178}, ""background"": {""top"": 24, ""left"": 12, ""height"": 2184, ""width"": 1218}}"
ckj30js9c7afu0sjh117abw7m,"{""headline"": {""top"": 429, ""left"": 85, ""height"": 242, ""width"": 1116}, ""text"": {""top"": 8, ""left"": 425, ""height"": 332, ""width"": 372}, ""background"": {""top"": 0, ""left"": 8, ""height"": 2192, ""width"": 1226}}"
ckj30js9e7aje0sjhhqmgeopw,"{""headline"": {""top"": 445, ""left"": 304, ""height"": 319, ""width"": 610}, ""subtitle"": {""top"": 797, ""left"": 352, ""height"": 89, ""width"": 538}, ""chart-title"": {""top"": 930, ""left"": 437, ""height"": 158, ""width"": 380}, ""chart-number"": {""top"": 1100, ""left"": 275, ""height"": 218, ""width"": 688}, ""artdeco"": {""top"": 1367, ""left"": 413, ""height"": 412, ""width"": 404}, ""background"": {""top"": 8, ""left"": 4, ""height"": 2200, ""width"": 1230}}"
ckj30js9f7amy0sjh6wjffb9u,"{""headline"": {""top"": 97, ""left"": 57, ""height"": 2054, ""width"": 894}, ""text"": {""top"": 40, ""left"": 845, ""height"": 494, ""width"": 340}, ""background"": {""top"": 8, ""left"": 8, ""height"": 2188, ""width"": 1226}, ""artdeco"": {""top"": 1791, ""left"": 934, ""height"": 336, ""width"": 243}}"
ckj30js9g7aqi0sjh7mk17i5n,"{""headline"": {""top"": 194, ""left"": 300, ""height"": 861, ""width"": 622}, ""chart-title"": {""top"": 1335, ""left"": 417, ""height"": 177, ""width"": 376}, ""chart-number"": {""top"": 1569, ""left"": 421, ""height"": 267, ""width"": 408}, ""background"": {""top"": 8, ""left"": 20, ""height"": 2196, ""width"": 1222}}"
ckj30js9h7au20sjh40a24r95,"{""headline"": {""top"": 166, ""left"": 461, ""height"": 1124, ""width"": 300}, ""chart-number"": {""top"": 1472, ""left"": 453, ""height"": 97, ""width"": 340}, ""chart-title"": {""top"": 1310, ""left"": 388, ""height"": 126, ""width"": 466}, ""artdeco"": {""top"": 1614, ""left"": 372, ""height"": 586, ""width"": 473}, ""background"": {""top"": 8, ""left"": 16, ""height"": 2192, ""width"": 1206}}"
ckj30js9i7axm0sjhcedxht8p,"{""headline"": {""top"": 121, ""left"": 158, ""height"": 777, ""width"": 821}, ""subtitle"": {""top"": 946, ""left"": 178, ""height"": 134, ""width"": 858}, ""chart-title"": {""top"": 1310, ""left"": 388, ""height"": 134, ""width"": 433}, ""chart-number"": {""top"": 1468, ""left"": 65, ""height"": 619, ""width"": 1148}, ""background"": {""top"": 4, ""left"": 20, ""height"": 2188, ""width"": 1214}}"
ckj30js9k7b160sjh8qyn60jl,"{""headline"": {""top"": 316, ""left"": 60, ""height"": 398, ""width"": 967}, ""text"": {""top"": 1491, ""left"": 46, ""height"": 380, ""width"": 788}, ""artdeco"": {""top"": 1656, ""left"": 809, ""height"": 218, ""width"": 239}, ""background"": {""top"": 4, ""left"": 0, ""height"": 1905, ""width"": 1073}}"
ckj30js9l7b4q0sjhfask04cf,"{""headline"": {""top"": 150, ""left"": 138, ""height"": 335, ""width"": 986}, ""chart-title"": {""top"": 760, ""left"": 33, ""height"": 190, ""width"": 1152}, ""chart-number"": {""top"": 975, ""left"": 33, ""height"": 869, ""width"": 1160}, ""artdeco"": {""top"": 1880, ""left"": 158, ""height"": 267, ""width"": 235}, ""text"": {""top"": 1917, ""left"": 445, ""height"": 182, ""width"": 586}, ""background"": {""top"": 12, ""left"": 0, ""height"": 2196, ""width"": 1242}}"
ckj30js9n7bbu0sjh7ml3gatn,"{""headline"": {""top"": 150, ""left"": 194, ""height"": 521, ""width"": 797}, ""text"": {""top"": 1254, ""left"": 158, ""height"": 513, ""width"": 918}, ""artdeco"": {""top"": 829, ""left"": 397, ""height"": 412, ""width"": 444}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2204, ""width"": 1181}}"
ckj30js9o7bfe0sjh1dy0gecz,"{""headline"": {""top"": 205, ""left"": 21, ""height"": 176, ""width"": 740}, ""text"": {""top"": 509, ""left"": 112, ""height"": 132, ""width"": 561}, ""chart-title"": {""top"": 1542, ""left"": 255, ""height"": 70, ""width"": 297}, ""artdeco"": {""top"": 1663, ""left"": 76, ""height"": 253, ""width"": 311}, ""chart-number"": {""top"": 1652, ""left"": 431, ""height"": 264, ""width"": 279}, ""background"": {""top"": 0, ""left"": 0, ""height"": 1996, ""width"": 800}}"
ckj30js9a7a920sjhhldx6w1s,"{""headline"": {""top"": 267, ""left"": 194, ""height"": 275, ""width"": 854}, ""artdeco"": {""top"": 607, ""left"": 267, ""height"": 671, ""width"": 708}, ""text"": {""top"": 1541, ""left"": 413, ""height"": 174, ""width"": 424}, ""chart-number"": {""top"": 1727, ""left"": 417, ""height"": 101, ""width"": 416}, ""chart-title"": {""top"": 1310, ""left"": 437, ""height"": 198, ""width"": 360}, ""background"": {""top"": 4, ""left"": 4, ""height"": 2180, ""width"": 1234}}"
ckj30js9b7acm0sjha3brfoya,"{""chart-title"": {""top"": 1104, ""left"": 77, ""height"": 166, ""width"": 1052}, ""chart-number"": {""top"": 1274, ""left"": 174, ""height"": 238, ""width"": 886}, ""headline"": {""top"": 890, ""left"": 219, ""height"": 113, ""width"": 808}, ""artdeco"": {""top"": 214, ""left"": 312, ""height"": 631, ""width"": 639}, ""text"": {""top"": 1541, ""left"": 182, ""height"": 465, ""width"": 922}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1234}}"
ckj30js9c7ag60sjh51wd4dba,"{""headline"": {""top"": 70, ""left"": 116, ""height"": 249, ""width"": 594}, ""subtitle"": {""top"": 791, ""left"": 134, ""height"": 88, ""width"": 546}, ""text"": {""top"": 1612, ""left"": 61, ""height"": 311, ""width"": 667}, ""background"": {""top"": 4, ""left"": 0, ""height"": 1978, ""width"": 800}}"
ckj30js9e7ajq0sjh2faq298z,"{""headline"": {""top"": 1359, ""left"": 178, ""height"": 170, ""width"": 813}, ""chart-number"": {""top"": 1670, ""left"": 336, ""height"": 130, ""width"": 538}, ""chart-title"": {""top"": 1553, ""left"": 336, ""height"": 117, ""width"": 493}, ""artdeco"": {""top"": 53, ""left"": 150, ""height"": 1184, ""width"": 983}, ""text"": {""top"": 1828, ""left"": 348, ""height"": 105, ""width"": 550}, ""background"": {""top"": 0, ""left"": 12, ""height"": 2204, ""width"": 1230}}"
ckj30js9f7ana0sjh7y8l6eb8,"{""headline"": {""top"": 266, ""left"": 183, ""height"": 396, ""width"": 784}, ""chart-title"": {""top"": 1426, ""left"": 435, ""height"": 184, ""width"": 384}, ""chart-number"": {""top"": 1670, ""left"": 235, ""height"": 288, ""width"": 828}, ""artdeco"": {""top"": 798, ""left"": 287, ""height"": 596, ""width"": 640}, ""background"": {""top"": 10, ""left"": 23, ""height"": 2198, ""width"": 1219}}"
ckj30js9g7aqu0sjha90l97vq,"{""headline"": {""top"": 85, ""left"": 243, ""height"": 1217, ""width"": 708}, ""chart-number"": {""top"": 1419, ""left"": 113, ""height"": 186, ""width"": 963}, ""chart-title"": {""top"": 1318, ""left"": 271, ""height"": 101, ""width"": 647}, ""text"": {""top"": 1605, ""left"": 235, ""height"": 93, ""width"": 716}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1234}}"
ckj30js9h7aue0sjhab62fdjl,"{""headline"": {""top"": 150, ""left"": 142, ""height"": 728, ""width"": 902}, ""chart-title"": {""top"": 1035, ""left"": 295, ""height"": 89, ""width"": 599}, ""chart-number"": {""top"": 1120, ""left"": 182, ""height"": 708, ""width"": 898}, ""artdeco"": {""top"": 1917, ""left"": 910, ""height"": 255, ""width"": 227}, ""text"": {""top"": 1933, ""left"": 105, ""height"": 194, ""width"": 781}, ""background"": {""top"": 4, ""left"": 0, ""height"": 2204, ""width"": 1242}}"
ckj30js9i7axy0sjh7zq8arpl,"{""headline"": {""top"": 44, ""left"": 522, ""height"": 1355, ""width"": 194}, ""subtitle"": {""top"": 534, ""left"": 724, ""height"": 610, ""width"": 93}, ""artdeco"": {""top"": 53, ""left"": 894, ""height"": 1625, ""width"": 315}, ""text"": {""top"": 1969, ""left"": 85, ""height"": 178, ""width"": 1092}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9k7b1i0sjh2p2t54dt,"{""headline"": {""top"": 251, ""left"": 77, ""height"": 230, ""width"": 1019}, ""subtitle"": {""top"": 497, ""left"": 239, ""height"": 235, ""width"": 809}, ""artdeco"": {""top"": 1791, ""left"": 477, ""height"": 263, ""width"": 284}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9l7b520sjh6nk56xzn,"{""headline"": {""top"": 190, ""left"": 72, ""height"": 305, ""width"": 612}, ""chart-number"": {""top"": 1630, ""left"": 197, ""height"": 73, ""width"": 498}, ""chart-title"": {""top"": 1546, ""left"": 200, ""height"": 66, ""width"": 253}, ""subtitle"": {""top"": 623, ""left"": 222, ""height"": 168, ""width"": 491}, ""background"": {""top"": 0, ""left"": 0, ""height"": 1996, ""width"": 800}}"
ckj30js9m7b8m0sjhct6v7jf3,"{""headline"": {""top"": 210, ""left"": 368, ""height"": 461, ""width"": 518}, ""chart-title"": {""top"": 853, ""left"": 340, ""height"": 109, ""width"": 566}, ""chart-number"": {""top"": 991, ""left"": 405, ""height"": 416, ""width"": 335}, ""text"": {""top"": 1945, ""left"": 77, ""height"": 190, ""width"": 696}, ""background"": {""top"": 20, ""left"": 4, ""height"": 2160, ""width"": 1181}, ""artdeco"": {""top"": 1848, ""left"": 898, ""height"": 243, ""width"": 263}}"
ckj30js9n7bc60sjh5rqqhjvs,"{""headline"": {""top"": 218, ""left"": 312, ""height"": 413, ""width"": 667}, ""artdeco"": {""top"": 655, ""left"": 291, ""height"": 586, ""width"": 668}, ""subtitle"": {""top"": 1278, ""left"": 465, ""height"": 113, ""width"": 393}, ""chart-title"": {""top"": 1387, ""left"": 215, ""height"": 105, ""width"": 764}, ""chart-number"": {""top"": 1504, ""left"": 360, ""height"": 251, ""width"": 542}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2184, ""width"": 1238}}"
ckj30js9o7bfq0sjh7hsad4oi,"{""headline"": {""top"": 1423, ""left"": 291, ""height"": 134, ""width"": 631}, ""chart-number"": {""top"": 404, ""left"": 247, ""height"": 943, ""width"": 712}, ""text"": {""top"": 1876, ""left"": 134, ""height"": 186, ""width"": 671}, ""artdeco"": {""top"": 1824, ""left"": 870, ""height"": 230, ""width"": 238}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1238}}"
ckj30js9a7a9e0sjhagss27rr,"{""headline"": {""top"": 243, ""left"": 73, ""height"": 141, ""width"": 1100}, ""subtitle"": {""top"": 400, ""left"": 198, ""height"": 182, ""width"": 838}, ""chart-title"": {""top"": 849, ""left"": 304, ""height"": 105, ""width"": 622}, ""chart-number"": {""top"": 991, ""left"": 227, ""height"": 825, ""width"": 760}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
